keyword,period,ratio
쑥 토너,2025-09-29,0.0
쑥 토너,2025-10-06,8.62068
쑥 토너,2025-10-13,8.62068
쑥 토너,2025-10-20,8.62068
쑥 토너,2025-10-27,18.96551
쑥 토너,2025-11-03,20.68965
쑥 토너,2025-11-10,29.31034
쑥 토너,2025-11-17,17.24137
쑥 토너,2025-11-24,0.0
쑥 토너,2025-12-01,24.13793
쑥 토너,2025-12-08,20.68965
쑥 토너,2025-12-15,0.0
쑥 토너,2025-12-22,0.0
쑥 토너,2025-12-29,8.62068
쑥 토너,2026-01-05,17.24137
쑥 토너,2026-01-12,20.68965
쑥 토너,2026-01-19,8.62068
쑥 토너,2026-01-26,25.86206
쑥 토너,2026-02-02,29.31034
쑥 토너,2026-02-09,10.34482
쑥 토너,2026-02-16,0.0
쑥 토너,2026-02-23,24.13793
쑥 토너,2026-03-02,20.68965
쑥 토너,2026-03-09,10.34482
쑥 토너,2026-03-16,0.0
쑥 토너,2026-03-23,27.5862
쑥 토너,2026-03-30,10.34482
쑥 토너,2026-04-06,10.34482
쑥 토너,2026-04-13,0.0
쑥 토너,2026-04-20,29.31034
쑥 토너,2026-04-27,0.0
쑥 토너,2026-05-04,27.5862
쑥 토너,2026-05-11,55.17241
쑥 토너,2026-05-18,18.96551
쑥 토너,2026-05-25,0.0
쑥 토너,2026-06-01,10.34482
쑥 토너,2026-06-08,18.96551
쑥 토너,2026-06-15,8.62068
쑥 토너,2026-06-22,8.62068
아스타잔틴,2023-07-03,24.07942
아스타잔틴,2023-07-10,23.55889
아스타잔틴,2023-07-17,22.78773
아스타잔틴,2023-07-24,23.73883
아스타잔틴,2023-07-31,25.17833
아스타잔틴,2023-08-07,32.78709
아스타잔틴,2023-08-14,30.04305
아스타잔틴,2023-08-21,54.57875
아스타잔틴,2023-08-28,34.86922
아스타잔틴,2023-09-04,29.52895
아스타잔틴,2023-09-11,28.17299
아스타잔틴,2023-09-18,23.68742
아스타잔틴,2023-09-25,19.92159
아스타잔틴,2023-10-02,21.93303
아스타잔틴,2023-10-09,20.52567
아스타잔틴,2023-10-16,19.58743
아스타잔틴,2023-10-23,16.91408
아스타잔틴,2023-10-30,18.03868
아스타잔틴,2023-11-06,16.0401
아스타잔틴,2023-11-13,15.96298
아스타잔틴,2023-11-20,28.01233
아스타잔틴,2023-11-27,20.01799
아스타잔틴,2023-12-04,19.71595
아스타잔틴,2023-12-11,18.44354
아스타잔틴,2023-12-18,16.05295
아스타잔틴,2023-12-25,15.4553
아스타잔틴,2024-01-01,17.70451
아스타잔틴,2024-01-08,19.39464
아스타잔틴,2024-01-15,17.82019
아스타잔틴,2024-01-22,21.10404
아스타잔틴,2024-01-29,18.95765
아스타잔틴,2024-02-05,15.6995
아스타잔틴,2024-02-12,31.27691
아스타잔틴,2024-02-19,18.22504
아스타잔틴,2024-02-26,16.94621
아스타잔틴,2024-03-04,16.53492
아스타잔틴,2024-03-11,16.91408
아스타잔틴,2024-03-18,16.65702
아스타잔틴,2024-03-25,16.93335
아스타잔틴,2024-04-01,16.49636
아스타잔틴,2024-04-08,15.47458
아스타잔틴,2024-04-15,20.71203
아스타잔틴,2024-04-22,20.33288
아스타잔틴,2024-04-29,20.51282
아스타잔틴,2024-05-06,25.80168
아스타잔틴,2024-05-13,27.01625
아스타잔틴,2024-05-20,33.59681
아스타잔틴,2024-05-27,32.82565
아스타잔틴,2024-06-03,33.37831
아스타잔틴,2024-06-10,30.24869
아스타잔틴,2024-06-17,29.18192
아스타잔틴,2024-06-24,29.25261
아스타잔틴,2024-07-01,23.87378
아스타잔틴,2024-07-08,26.98412
아스타잔틴,2024-07-15,22.55639
아스타잔틴,2024-07-22,22.5114
아스타잔틴,2024-07-29,25.36469
아스타잔틴,2024-08-05,24.82488
아스타잔틴,2024-08-12,27.3697
아스타잔틴,2024-08-19,46.44945
아스타잔틴,2024-08-26,36.21875
아스타잔틴,2024-09-02,30.83349
아스타잔틴,2024-09-09,25.02409
아스타잔틴,2024-09-16,25.0498
아스타잔틴,2024-09-23,28.69995
아스타잔틴,2024-09-30,29.36829
아스타잔틴,2024-10-07,27.11907
아스타잔틴,2024-10-14,24.0987
아스타잔틴,2024-10-21,21.92661
아스타잔틴,2024-10-28,24.71563
아스타잔틴,2024-11-04,29.19478
아스타잔틴,2024-11-11,43.23629
아스타잔틴,2024-11-18,36.04524
아스타잔틴,2024-11-25,35.08771
아스타잔틴,2024-12-02,60.6452
아스타잔틴,2024-12-09,67.79769
아스타잔틴,2024-12-16,77.3215
아스타잔틴,2024-12-23,77.64282
아스타잔틴,2024-12-30,100.0
아스타잔틴,2025-01-06,76.61461
아스타잔틴,2025-01-13,62.41244
아스타잔틴,2025-01-20,43.33911
아스타잔틴,2025-01-27,38.64147
아스타잔틴,2025-02-03,73.76775
아스타잔틴,2025-02-10,92.95032
아스타잔틴,2025-02-17,56.68658
아스타잔틴,2025-02-24,84.04344
아스타잔틴,2025-03-03,59.18
아스타잔틴,2025-03-10,49.06497
아스타잔틴,2025-03-17,57.9847
아스타잔틴,2025-03-24,37.04132
아스타잔틴,2025-03-31,53.29991
아스타잔틴,2025-04-07,37.77392
아스타잔틴,2025-04-14,32.27941
아스타잔틴,2025-04-21,24.99839
아스타잔틴,2025-04-28,54.37311
아스타잔틴,2025-05-05,65.34284
아스타잔틴,2025-05-12,42.72219
아스타잔틴,2025-05-19,32.88349
아스타잔틴,2025-05-26,25.45466
아스타잔틴,2025-06-02,20.20435
아스타잔틴,2025-06-09,33.10198
아스타잔틴,2025-06-16,41.09633
아스타잔틴,2025-06-23,41.46905
아스타잔틴,2025-06-30,33.73819
아스타잔틴,2025-07-07,25.49964
아스타잔틴,2025-07-14,34.95919
아스타잔틴,2025-07-21,27.13835
아스타잔틴,2025-07-28,27.40826
아스타잔틴,2025-08-04,27.85168
아스타잔틴,2025-08-11,34.75355
아스타잔틴,2025-08-18,34.49007
아스타잔틴,2025-08-25,34.38082
아스타잔틴,2025-09-01,56.0568
아스타잔틴,2025-09-08,38.43583
아스타잔틴,2025-09-15,38.65432
아스타잔틴,2025-09-22,35.07486
아스타잔틴,2025-09-29,23.17974
아스타잔틴,2025-10-06,24.39431
아스타잔틴,2025-10-13,27.344
아스타잔틴,2025-10-20,25.57033
아스타잔틴,2025-10-27,22.83914
아스타잔틴,2025-11-03,46.45588
아스타잔틴,2025-11-10,65.59347
아스타잔틴,2025-11-17,34.47079
아스타잔틴,2025-11-24,26.39933
아스타잔틴,2025-12-01,38.6479
아스타잔틴,2025-12-08,37.22768
아스타잔틴,2025-12-15,30.42863
아스타잔틴,2025-12-22,34.6443
아스타잔틴,2025-12-29,39.17486
아스타잔틴,2026-01-05,32.61358
아스타잔틴,2026-01-12,24.60638
아스타잔틴,2026-01-19,30.98772
아스타잔틴,2026-01-26,42.88927
아스타잔틴,2026-02-02,27.81954
아스타잔틴,2026-02-09,32.09947
아스타잔틴,2026-02-16,20.32003
아스타잔틴,2026-02-23,22.13225
아스타잔틴,2026-03-02,50.11888
아스타잔틴,2026-03-09,26.52785
아스타잔틴,2026-03-16,21.47034
아스타잔틴,2026-03-23,18.32144
아스타잔틴,2026-03-30,18.23147
아스타잔틴,2026-04-06,18.09652
아스타잔틴,2026-04-13,16.37426
아스타잔틴,2026-04-20,26.11657
아스타잔틴,2026-04-27,18.82912
아스타잔틴,2026-05-04,16.09793
아스타잔틴,2026-05-11,16.80483
아스타잔틴,2026-05-18,17.139
아스타잔틴,2026-05-25,17.02975
아스타잔틴,2026-06-01,30.01092
아스타잔틴,2026-06-08,28.28867
아스타잔틴,2026-06-15,18.85482
아스타잔틴,2026-06-22,15.95013
아젤라익애씨드,2023-07-03,0.0
아젤라익애씨드,2023-07-10,0.9693
아젤라익애씨드,2023-07-17,0.80775
아젤라익애씨드,2023-07-24,0.80775
아젤라익애씨드,2023-07-31,0.0
아젤라익애씨드,2023-08-07,0.0
아젤라익애씨드,2023-08-14,0.80775
아젤라익애씨드,2023-08-21,0.0
아젤라익애씨드,2023-08-28,1.93861
아젤라익애씨드,2023-09-04,0.0
아젤라익애씨드,2023-09-11,0.0
아젤라익애씨드,2023-09-18,0.0
아젤라익애씨드,2023-09-25,0.0
아젤라익애씨드,2023-10-02,0.0
아젤라익애씨드,2023-10-09,0.0
아젤라익애씨드,2023-10-16,0.0
아젤라익애씨드,2023-10-23,0.0
아젤라익애씨드,2023-10-30,0.0
아젤라익애씨드,2023-11-06,0.0
아젤라익애씨드,2023-11-13,0.0
아젤라익애씨드,2023-11-20,0.0
아젤라익애씨드,2023-11-27,0.0
아젤라익애씨드,2023-12-04,1.6155
아젤라익애씨드,2023-12-11,0.0
아젤라익애씨드,2023-12-18,0.0
아젤라익애씨드,2023-12-25,0.0
아젤라익애씨드,2024-01-01,0.0
아젤라익애씨드,2024-01-08,0.0
아젤라익애씨드,2024-01-15,0.0
아젤라익애씨드,2024-01-22,0.0
아젤라익애씨드,2024-01-29,11.47011
아젤라익애씨드,2024-02-05,5.49273
아젤라익애씨드,2024-02-12,7.75444
아젤라익애씨드,2024-02-19,8.88529
아젤라익애씨드,2024-02-26,8.07754
아젤라익애씨드,2024-03-04,2.10016
아젤라익애씨드,2024-03-11,6.62358
아젤라익애씨드,2024-03-18,7.10823
아젤라익애씨드,2024-03-25,6.46203
아젤라익애씨드,2024-04-01,9.69305
아젤라익애씨드,2024-04-08,5.49273
아젤라익애씨드,2024-04-15,9.36995
아젤라익애씨드,2024-04-22,6.78513
아젤라익애씨드,2024-04-29,4.68497
아젤라익애씨드,2024-05-06,5.33117
아젤라익애씨드,2024-05-13,4.84652
아젤라익애씨드,2024-05-20,5.49273
아젤라익애씨드,2024-05-27,3.71567
아젤라익애씨드,2024-06-03,5.97738
아젤라익애씨드,2024-06-10,5.81583
아젤라익애씨드,2024-06-17,3.71567
아젤라익애씨드,2024-06-24,2.42326
아젤라익애씨드,2024-07-01,5.81583
아젤라익애씨드,2024-07-08,8.40064
아젤라익애씨드,2024-07-15,6.30048
아젤라익애씨드,2024-07-22,59.28917
아젤라익애씨드,2024-07-29,10.98546
아젤라익애씨드,2024-08-05,14.53957
아젤라익애씨드,2024-08-12,11.14701
아젤라익애씨드,2024-08-19,6.13893
아젤라익애씨드,2024-08-26,12.11631
아젤라익애씨드,2024-09-02,11.63166
아젤라익애씨드,2024-09-09,6.78513
아젤라익애씨드,2024-09-16,9.69305
아젤라익애씨드,2024-09-23,11.47011
아젤라익애씨드,2024-09-30,7.10823
아젤라익애씨드,2024-10-07,8.72374
아젤라익애씨드,2024-10-14,13.40872
아젤라익애씨드,2024-10-21,12.60096
아젤라익애씨드,2024-10-28,10.5008
아젤라익애씨드,2024-11-04,10.5008
아젤라익애씨드,2024-11-11,12.27786
아젤라익애씨드,2024-11-18,10.8239
아젤라익애씨드,2024-11-25,15.50888
아젤라익애씨드,2024-12-02,15.18578
아젤라익애씨드,2024-12-09,12.27786
아젤라익애씨드,2024-12-16,9.04684
아젤라익애씨드,2024-12-23,9.2084
아젤라익애씨드,2024-12-30,7.59289
아젤라익애씨드,2025-01-06,14.86268
아젤라익애씨드,2025-01-13,8.72374
아젤라익애씨드,2025-01-20,9.69305
아젤라익애씨드,2025-01-27,7.10823
아젤라익애씨드,2025-02-03,14.37802
아젤라익애씨드,2025-02-10,18.09369
아젤라익애씨드,2025-02-17,23.74798
아젤라익애씨드,2025-02-24,18.90145
아젤라익애씨드,2025-03-03,20.84006
아젤라익애씨드,2025-03-10,18.7399
아젤라익애씨드,2025-03-17,19.22455
아젤라익애씨드,2025-03-24,12.11631
아젤라익애씨드,2025-03-31,14.05492
아젤라익애씨드,2025-04-07,14.53957
아젤라익애씨드,2025-04-14,18.09369
아젤라익애씨드,2025-04-21,15.67043
아젤라익애씨드,2025-04-28,28.75605
아젤라익애씨드,2025-05-05,42.81098
아젤라익애씨드,2025-05-12,43.13408
아젤라익애씨드,2025-05-19,36.67205
아젤라익애씨드,2025-05-26,39.90306
아젤라익애씨드,2025-06-02,36.8336
아젤라익애씨드,2025-06-09,41.03392
아젤라익애씨드,2025-06-16,31.01777
아젤라익애씨드,2025-06-23,39.57996
아젤라익애씨드,2025-06-30,36.02584
아젤라익애씨드,2025-07-07,37.8029
아젤라익애씨드,2025-07-14,36.8336
아젤라익애씨드,2025-07-21,33.44103
아젤라익애씨드,2025-07-28,26.81744
아젤라익애씨드,2025-08-04,62.68174
아젤라익애씨드,2025-08-11,38.77221
아젤라익애씨드,2025-08-18,37.1567
아젤라익애씨드,2025-08-25,35.86429
아젤라익애씨드,2025-09-01,37.4798
아젤라익애씨드,2025-09-08,30.85621
아젤라익애씨드,2025-09-15,29.88691
아젤라익애씨드,2025-09-22,23.58642
아젤라익애씨드,2025-09-29,22.61712
아젤라익애씨드,2025-10-06,25.04038
아젤라익애씨드,2025-10-13,24.07108
아젤라익애씨드,2025-10-20,24.07108
아젤라익애씨드,2025-10-27,34.08723
아젤라익애씨드,2025-11-03,38.44911
아젤라익애씨드,2025-11-10,28.43295
아젤라익애씨드,2025-11-17,30.21001
아젤라익애씨드,2025-11-24,34.41033
아젤라익애씨드,2025-12-01,30.37156
아젤라익애씨드,2025-12-08,29.07915
아젤라익애씨드,2025-12-15,33.60258
아젤라익애씨드,2025-12-22,34.89499
아젤라익애씨드,2025-12-29,40.71082
아젤라익애씨드,2026-01-05,49.75767
아젤라익애씨드,2026-01-12,55.08885
아젤라익애씨드,2026-01-19,60.25848
아젤라익애씨드,2026-01-26,59.28917
아젤라익애씨드,2026-02-02,62.52019
아젤라익애씨드,2026-02-09,60.42003
아젤라익애씨드,2026-02-16,87.72213
아젤라익애씨드,2026-02-23,100.0
아젤라익애씨드,2026-03-02,77.05977
아젤라익애씨드,2026-03-09,69.46688
아젤라익애씨드,2026-03-16,58.96607
아젤라익애씨드,2026-03-23,44.26494
아젤라익애씨드,2026-03-30,43.29563
아젤라익애씨드,2026-04-06,47.65751
아젤라익애씨드,2026-04-13,42.64943
아젤라익애씨드,2026-04-20,36.67205
아젤라익애씨드,2026-04-27,35.05654
아젤라익애씨드,2026-05-04,38.44911
아젤라익애씨드,2026-05-11,36.02584
아젤라익애씨드,2026-05-18,23.42487
아젤라익애씨드,2026-05-25,36.02584
아젤라익애씨드,2026-06-01,43.13408
아젤라익애씨드,2026-06-08,37.96445
아젤라익애씨드,2026-06-15,40.22617
아젤라익애씨드,2026-06-22,33.76413
앰플,2023-07-03,62.11573
앰플,2023-07-10,65.53345
앰플,2023-07-17,62.22423
앰플,2023-07-24,62.27848
앰플,2023-07-31,60.14466
앰플,2023-08-07,65.00904
앰플,2023-08-14,65.93128
앰플,2023-08-21,68.31826
앰플,2023-08-28,77.75768
앰플,2023-09-04,72.67631
앰플,2023-09-11,67.34177
앰플,2023-09-18,68.96925
앰플,2023-09-25,54.77396
앰플,2023-10-02,68.01084
앰플,2023-10-09,72.35081
앰플,2023-10-16,75.00904
앰플,2023-10-23,73.34538
앰플,2023-10-30,76.56419
앰플,2023-11-06,75.9132
앰플,2023-11-13,78.96925
앰플,2023-11-20,72.02531
앰플,2023-11-27,83.88788
앰플,2023-12-04,75.1537
앰플,2023-12-11,70.9584
앰플,2023-12-18,65.67811
앰플,2023-12-25,65.02712
앰플,2024-01-01,74.81012
앰플,2024-01-08,79.33092
앰플,2024-01-15,81.62748
앰플,2024-01-22,82.67631
앰플,2024-01-29,85.35262
앰플,2024-02-05,79.87341
앰플,2024-02-12,87.12477
앰플,2024-02-19,83.49005
앰플,2024-02-26,87.16094
앰플,2024-03-04,84.99095
앰플,2024-03-11,76.99819
앰플,2024-03-18,79.31283
앰플,2024-03-25,75.89511
앰플,2024-04-01,78.57142
앰플,2024-04-08,80.18083
앰플,2024-04-15,72.53164
앰플,2024-04-22,71.35623
앰플,2024-04-29,72.42314
앰플,2024-05-06,71.08499
앰플,2024-05-13,69.25858
앰플,2024-05-20,68.42676
앰플,2024-05-27,72.91139
앰플,2024-06-03,72.07956
앰플,2024-06-10,65.78661
앰플,2024-06-17,64.8282
앰플,2024-06-24,64.53887
앰플,2024-07-01,69.29475
앰플,2024-07-08,66.43761
앰플,2024-07-15,62.64014
앰플,2024-07-22,63.67088
앰플,2024-07-29,63.70705
앰플,2024-08-05,67.70343
앰플,2024-08-12,68.39059
앰플,2024-08-19,70.30741
앰플,2024-08-26,72.62206
앰플,2024-09-02,74.10488
앰플,2024-09-09,61.53707
앰플,2024-09-16,57.66726
앰플,2024-09-23,76.78119
앰플,2024-09-30,70.54249
앰플,2024-10-07,67.0886
앰플,2024-10-14,75.24412
앰플,2024-10-21,70.09041
앰플,2024-10-28,76.74502
앰플,2024-11-04,79.94575
앰플,2024-11-11,76.70886
앰플,2024-11-18,80.52441
앰플,2024-11-25,75.8047
앰플,2024-12-02,75.28028
앰플,2024-12-09,100.0
앰플,2024-12-16,69.05967
앰플,2024-12-23,64.30379
앰플,2024-12-30,65.67811
앰플,2025-01-06,75.08137
앰플,2025-01-13,77.59493
앰플,2025-01-20,73.79746
앰플,2025-01-27,64.68354
앰플,2025-02-03,76.99819
앰플,2025-02-10,75.87703
앰플,2025-02-17,72.76672
앰플,2025-02-24,85.82278
앰플,2025-03-03,92.62206
앰플,2025-03-10,92.85714
앰플,2025-03-17,83.05605
앰플,2025-03-24,82.82097
앰플,2025-03-31,83.39963
앰플,2025-04-07,76.22061
앰플,2025-04-14,66.31103
앰플,2025-04-21,77.99276
앰플,2025-04-28,75.62386
앰플,2025-05-05,76.09403
앰플,2025-05-12,70.52441
앰플,2025-05-19,57.92043
앰플,2025-05-26,58.04701
앰플,2025-06-02,54.53887
앰플,2025-06-09,54.24954
앰플,2025-06-16,48.28209
앰플,2025-06-23,48.11934
앰플,2025-06-30,46.65461
앰플,2025-07-07,48.55334
앰플,2025-07-14,48.98734
앰플,2025-07-21,49.0235
앰플,2025-07-28,48.37251
앰플,2025-08-04,52.92947
앰플,2025-08-11,50.99457
앰플,2025-08-18,49.2405
앰플,2025-08-25,52.82097
앰플,2025-09-01,51.6094
앰플,2025-09-08,47.16094
앰플,2025-09-15,49.69258
앰플,2025-09-22,49.132
앰플,2025-09-29,42.71247
앰플,2025-10-06,38.06509
앰플,2025-10-13,48.69801
앰플,2025-10-20,51.48282
앰플,2025-10-27,53.16455
앰플,2025-11-03,53.7613
앰플,2025-11-10,52.65822
앰플,2025-11-17,55.02712
앰플,2025-11-24,60.32549
앰플,2025-12-01,68.78842
앰플,2025-12-08,66.16636
앰플,2025-12-15,61.8264
앰플,2025-12-22,59.58408
앰플,2025-12-29,64.05063
앰플,2026-01-05,74.08679
앰플,2026-01-12,69.22242
앰플,2026-01-19,63.23688
앰플,2026-01-26,67.61301
앰플,2026-02-02,65.1537
앰플,2026-02-09,66.74502
앰플,2026-02-16,65.5877
앰플,2026-02-23,64.06871
앰플,2026-03-02,62.83905
앰플,2026-03-09,61.26582
앰플,2026-03-16,58.53526
앰플,2026-03-23,60.63291
앰플,2026-03-30,57.61301
앰플,2026-04-06,53.5443
앰플,2026-04-13,50.79566
앰플,2026-04-20,51.33815
앰플,2026-04-27,48.19168
앰플,2026-05-04,44.8282
앰플,2026-05-11,45.8047
앰플,2026-05-18,45.93128
앰플,2026-05-25,40.50632
앰플,2026-06-01,40.68716
앰플,2026-06-08,35.85895
앰플,2026-06-15,44.19529
앰플,2026-06-22,49.07775
어성초,2023-07-03,65.13183
어성초,2023-07-10,63.74276
어성초,2023-07-17,59.84565
어성초,2023-07-24,70.80385
어성초,2023-07-31,100.0
어성초,2023-08-07,80.23151
어성초,2023-08-14,83.49839
어성초,2023-08-21,78.07073
어성초,2023-08-28,79.5627
어성초,2023-09-04,70.73954
어성초,2023-09-11,67.76848
어성초,2023-09-18,62.71382
어성초,2023-09-25,59.85852
어성초,2023-10-02,63.16398
어성초,2023-10-09,61.02893
어성초,2023-10-16,61.86495
어성초,2023-10-23,52.51446
어성초,2023-10-30,56.68167
어성초,2023-11-06,51.35691
어성초,2023-11-13,48.68167
어성초,2023-11-20,54.5209
어성초,2023-11-27,53.36334
어성초,2023-12-04,53.8135
어성초,2023-12-11,48.39871
어성초,2023-12-18,46.99678
어성초,2023-12-25,47.98713
어성초,2024-01-01,56.96463
어성초,2024-01-08,54.2508
어성초,2024-01-15,54.34083
어성초,2024-01-22,59.94855
어성초,2024-01-29,51.67845
어성초,2024-02-05,50.71382
어성초,2024-02-12,66.36655
어성초,2024-02-19,60.68167
어성초,2024-02-26,64.03858
어성초,2024-03-04,59.88424
어성초,2024-03-11,56.65594
어성초,2024-03-18,61.56913
어성초,2024-03-25,63.47266
어성초,2024-04-01,64.63022
어성초,2024-04-08,63.26688
어성초,2024-04-15,68.78456
어성초,2024-04-22,70.66237
어성초,2024-04-29,67.60128
어성초,2024-05-06,71.0225
어성초,2024-05-13,79.63987
어성초,2024-05-20,79.70418
어성초,2024-05-27,88.18006
어성초,2024-06-03,83.42122
어성초,2024-06-10,72.55305
어성초,2024-06-17,76.54019
어성초,2024-06-24,76.46302
어성초,2024-07-01,61.50482
어성초,2024-07-08,59.15112
어성초,2024-07-15,54.27652
어성초,2024-07-22,53.58199
어성초,2024-07-29,50.49517
어성초,2024-08-05,54.00643
어성초,2024-08-12,55.22829
어성초,2024-08-19,53.28617
어성초,2024-08-26,54.86816
어성초,2024-09-02,50.6881
어성초,2024-09-09,44.38585
어성초,2024-09-16,48.86173
어성초,2024-09-23,52.84887
어성초,2024-09-30,56.02572
어성초,2024-10-07,50.63665
어성초,2024-10-14,49.87781
어성초,2024-10-21,47.11254
어성초,2024-10-28,47.54983
어성초,2024-11-04,47.35691
어성초,2024-11-11,45.41479
어성초,2024-11-18,44.05144
어성초,2024-11-25,44.61736
어성초,2024-12-02,43.88424
어성초,2024-12-09,42.50803
어성초,2024-12-16,43.18971
어성초,2024-12-23,41.06752
어성초,2024-12-30,42.76527
어성초,2025-01-06,43.1254
어성초,2025-01-13,44.09003
어성초,2025-01-20,47.60128
어성초,2025-01-27,49.67202
어성초,2025-02-03,47.98713
어성초,2025-02-10,48.0643
어성초,2025-02-17,46.31511
어성초,2025-02-24,48.03858
어성초,2025-03-03,45.45337
어성초,2025-03-10,47.24115
어성초,2025-03-17,46.67524
어성초,2025-03-24,41.6463
어성초,2025-03-31,41.67202
